Word,Log10Freq,length,RT
dispersing,1.0413926851582251,8,829.04
dispersion,0.47712125471966244,7,832.61
dispirit,0.47712125471966244,8,797
displace,1.3222192947339193,7,723.73
displaced,1.662757831681574,8,723.79
displaces,0.3010299956639812,9,720.82
displacing,0.6989700043360189,9,700.82
displacement,1.6334684555795864,11,685.85
display,2.6384892569546374,6,679.31
displayed,1.8750612633917,7,732.06
displaying,1.4771212547196624,8,774.64
displays,1.806179973983887,7,642.85
displease,1.3424226808222062,7,708.61
displeased,1.591064607026499,8,766.41
displeasing,0.7781512503836436,9,839.78
displeasure,1.5314789170422551,8,809.09
disposable,1.9731278535996986,9,708.82
disposal,2.3979400086720375,7,708.28
dispose,2.2041199826559246,6,711.25
disposed,1.9444826721501687,7,700.63
disposition,2.041392685158225,9,795.09
dispositions,0.7781512503836436,10,782
dispossess,0.6020599913279624,8,1004.34
dispossessed,1,9,1192.59
disrepute,0.8450980400142568,9,1089.08
disrespect,2.4265112613645754,10,845.78
disproportionate,1.1139433523068367,13,1149.04
disproportionately,0.7781512503836436,15,1243.14
disprove,1.4913616938342726,7,740.24
disproving,0.47712125471966244,9,861.61
dispute,2.2041199826559246,7,680
disputed,1.0791812460476249,9,786.51
disputes,1.4471580313422192,8,655
disqualification,1.255272505103306,14,964.25
disqualified,1.9294189257142926,11,902.48
disqualify,1.5185139398778875,10,897.48
disquiet,0.6020599913279624,8,829.48
disquieting,0.7781512503836436,10,869.48
disregard,2.2528530309798933,9,877.67
disregarded,1.0791812460476249,11,757.22
disregarding,1.146128035678238,11,882.27
disrepair,0.9030899869919435,8,1140.13
disremember,0,10,1052.53
disreputable,0.9030899869919435,12,1048.52
disrespectful,2.0211892990699383,12,830.07
disrobe,1.146128035678238,6,831.37
disrupt,1.8129133566428555,7,715.13
disrupted,1.6334684555795864,9,729.88
disrupting,1.7634279935629373,9,824.13
disruption,1.7075701760979363,8,732.81
disruptions,0.9030899869919435,9,874.13
disruptive,1.3424226808222062,9,730.68
disrupts,1.1139433523068367,8,700.78
dissatisfaction,1.146128035678238,13,910.59
dissatisfactions,0.47712125471966244,14,975.42
dissatisfied,1.6812412373755872,11,799.32
dissect,1.6989700043360187,6,847.11
dissection,1.6434526764861874,7,798.81
dissemble,0.7781512503836436,7,750.37
distally,0.9030899869919435,6,806.75
distance,3.115943176939055,6,618.71
disseminate,0.6020599913279624,9,1076.25
disseminated,0.6989700043360189,11,904.41
disseminating,0.47712125471966244,11,910.96
dissemination,0.47712125471966244,10,944.59
dissension,1.146128035678238,7,829.86
dissent,1.4771212547196624,6,765.57
dissented,0.3010299956639812,8,880.21
dissenter,0,7,872.82
dissenters,0.6020599913279624,8,766.16
dissenting,1,8,725.77
dissertation,1.7853298350107671,8,791.77
disservice,1.255272505103306,8,1080.61
dissident,0.9542425094393249,8,832.72
dissimilar,1.1139433523068367,8,839.18
dissipate,1.0413926851582251,7,893.55
dissipated,1.255272505103306,9,860.31
dissipating,0.47712125471966244,9,956.37
dissimilarity,0,12,1161.43
dissimulation,0,11,958.28
dissipation,1.0791812460476249,8,931.59
dissociate,0.3010299956639812,8,909.16
dissociated,0,10,727.81
dissociation,0.3010299956639812,9,725.55
dissolute,0.6020599913279624,7,729.16
dissolution,0.6989700043360189,8,772.23
dissolve,1.9777236052888478,6,676.88
dissolved,1.8129133566428555,7,649.63
dissolving,1.2304489213782739,8,766.9
dissonance,0.47712125471966244,8,803.11
dissonant,0.3010299956639812,8,838.9
dissuade,1.4313637641589874,6,925.8
distal,1.505149978319906,5,799.73
distances,1.662757831681574,8,697.63
distant,2.6424645202421213,6,656.3
distantly,0.9030899869919435,8,832.06
distaste,1.1139433523068367,7,909.47
distasteful,1.7781512503836436,9,901.42
distemper,0.9542425094393249,8,904.67
distend,0,7,940.84
distension,0.6989700043360189,8,831.58
distillation,0.8450980400142568,8,943.84
distilled,1.505149978319906,7,718.85
distiller,0.47712125471966244,7,881.33
distillers,0.3010299956639812,8,815.38
distillery,1.146128035678238,9,926.52
distilling,0.8450980400142568,8,733.85
distinct,2.1903316981702914,8,622.73
distinction,2.1760912590556813,9,725.26
distinctions,1.3617278360175928,10,780.24
distinctive,1.8976270912904414,10,732.03
distinctly,1.9822712330395684,10,784.68
distinguish,1.9590413923210936,10,679.44
distinctively,0,12,864.97
distinguishable,0,13,875
distinguished,2.4983105537896004,11,801.4
distinguishes,0.8450980400142568,12,823.97
distinguishing,1.4471580313422192,12,861.47
distort,1.3010299956639813,7,707.4
distorted,2.012837224705172,9,683.5
distortion,1.7781512503836436,8,757.52
distortions,1.4913616938342726,9,837.07
distract,2.3961993470957363,8,727.74
distracted,2.576341350205793,10,771.35
distracting,2.113943352306837,10,749.83
distraction,2.3010299956639813,9,735.15
distractions,1.9395192526186185,10,841.74
distraught,1.8976270912904414,7,736.89
distress,2.569373909615046,7,763.03
distressed,1.8512583487190752,8,714.97
distresses,0.6989700043360189,9,842.06
distressing,1.6232492903979006,9,781.97
distribute,1.8808135922807914,10,761.8
distributed,1.8260748027008264,12,831.19
distributes,0.9542425094393249,11,902.81
distributing,1.4771212547196624,12,850.65
distribution,2.1958996524092336,11,844.18
distributor,1.8920946026904804,11,896.3
distributors,1.3979400086720377,12,747.85
distributorship,0,14,1035.27
district,3.0285712526925375,8,621.79
districts,1.462397997898956,9,827.03
distrust,1.5797835966168101,8,623.64
distrusted,0.3010299956639812,10,890.31
distrustful,0.6989700043360189,10,767.18
disturb,2.7528164311882715,6,627.76
disturbance,2.303196057420489,9,776.28
disturbances,1.6232492903979006,11,772.81
disturbed,2.7015679850559273,7,717.15
disturber,0,7,737.33
disturbing,2.6655809910179533,8,751.48
disturbingly,1,10,975.41
disuse,0.47712125471966244,6,904.42
ditch,2.603144372620182,3,626.84
ditches,1.6127838567197355,5,811.77
dither,0.6020599913279624,4,659.46
ditties,0.6989700043360189,5,799.83
ditto,1.9294189257142926,4,722.53
ditty,1.6020599913279623,4,787.77
diuretic,0.9542425094393249,9,912.25
diurnal,0.3010299956639812,5,863
diva,1.8920946026904804,4,744.34
divan,0.7781512503836436,5,623.75
dive,2.815577748324267,3,668.88
dived,1.3424226808222062,4,751.08
diver,2.093421685162235,4,736.88
diverge,0,5,738.23
divergence,0.47712125471966244,8,722.66
divergent,0.6020599913279624,8,808.16
diverging,0.3010299956639812,7,784.1
divers,1.9084850188786497,5,701.48
diverse,1.591064607026499,5,696.52
diversified,0.47712125471966244,9,866.69
diversification,0.8450980400142568,12,1036.12
diversify,1.1760912590556813,8,831.55
diversion,2.1986570869544226,6,699.14
diversionary,1.3979400086720377,9,987.43
diversions,1.462397997898956,7,798.48
diversities,0.3010299956639812,9,971.9
diversity,1.7481880270062005,8,692.71
divert,2.012837224705172,5,736.48
diverted,1.591064607026499,7,745.71
diverting,1.3424226808222062,7,829.61
dives,1.7075701760979363,4,652.7
divest,0.6020599913279624,6,917.92
divestiture,0.47712125471966244,9,975
divide,2.4742162640762553,5,651.62
divided,2.3560258571931225,7,658.35
dividend,1.2787536009528289,8,856.33
dividends,1.462397997898956,9,817
divider,0.9030899869919435,6,727.45
divides,1.5185139398778875,6,805.81
dividing,1.7853298350107671,7,785.67
divination,0.6989700043360189,8,844.67
divine,2.7737864449811935,5,667.03
divinely,1.5185139398778875,7,795.64
diving,2.506505032404872,5,797.71
divining,0.9030899869919435,7,848.35
divinities,0.47712125471966244,9,895.5
divinity,1.6334684555795864,8,738.9
divisible,0.6020599913279624,8,937.72
division,2.975891136401793,6,685.41
divisional,1.2041199826559248,8,876.54
divisions,2.113943352306837,7,748.84
divisive,0.8450980400142568,7,758.47
divorce,3.222456336679247,6,648.69
divorced,2.9143431571194407,7,635.13
divorcee,1.380211241711606,7,858.66
divulge,1.8129133566428555,6,810.96
divulging,0.7781512503836436,8,919.18
divvy,1.3424226808222062,4,829.33
dizziness,1.6720978579357175,7,679.42
dizzy,2.6334684555795866,4,647.03
do,5.4954263821333695,2,558
doc,3.615107987443194,3,706.27
docile,1.4313637641589874,4,725.92
docility,0,8,915.12
dock,2.696356388733332,3,700.3
docked,1.7481880270062005,4,720.29
docket,1.7853298350107671,5,911.32
docks,2.27415784926368,4,634
dockside,0.6020599913279624,6,828.79
dockyard,0.6020599913279624,7,878.88
doctor,4.129077324252736,5,605.65
doctoral,1.2787536009528289,7,726.88
doctorate,1.662757831681574,7,876.07
doctored,1.4471580313422192,6,895.59
doctors,3.268343913951065,6,571.03
doctrinal,0.6020599913279624,8,844.92
doctrine,1.6334684555795864,7,759.41
doctrines,0.47712125471966244,8,801.88
document,2.711807229041191,9,630.82
documentaries,1.568201724066995,12,933.77
documented,1.919078092376074,11,694.26
documents,2.6794278966121188,10,659.13
documentary,2.4742162640762553,11,721.94
documentation,1.8388490907372552,12,870.25
dodged,1.662757831681574,4,729.76
dodging,1.9138138523837167,5,734.83
dodo,1.7075701760979363,4,947
doer,1.3222192947339193,3,817
doers,0.7781512503836436,4,827.5
does,4.53150446302514,3,586.56
doff,0.9030899869919435,3,699.67
dog,3.9927743642553555,3,555.56
dogcatcher,1.255272505103306,7,848.58
dogfight,0.9030899869919435,6,728.71
dogged,1.414973347970818,5,666.44
doggedly,0.47712125471966244,7,759.48
doggy,2.3521825181113627,4,783.04
doghouse,1.7558748556724915,6,697.53
dogleg,0.7781512503836436,6,890.48
dogma,1.1139433523068367,5,735.93
dogmas,0,6,847.22
dogmatic,1,8,897.03
dogs,3.4320066872695985,4,554.61
dogwood,1,6,690.61
doily,1.1760912590556813,4,848.27
doing,4.7200931201565295,4,630.64
doings,1.380211241711606,5,727.93
doldrums,0.6989700043360189,8,868
dole,1.6901960800285136,3,691.96
dignify,1.4771212547196624,7,778.13
dignitaries,1.4313637641589874,10,1087.13
dignitary,0.7781512503836436,9,827.08
dignity,2.741151598851785,7,740.63
digress,1.0791812460476249,6,842.68
digression,0.47712125471966244,7,788.85
digs,2.1789769472931693,4,728.9
dike,1.3222192947339193,3,784.63
dilapidated,0.9030899869919435,11,996.1
dilapidation,0,10,1011.67
dilatation,0.6020599913279624,8,934
dilate,1.0791812460476249,5,709.63
dilated,1.9344984512435677,7,782.66
dilates,0.3010299956639812,6,798.35
dilating,0.6989700043360189,7,873.38
dilation,1.462397997898956,6,807.32
dilatory,0.3010299956639812,8,909.32
dilemma,2.123851640967086,6,679.34
dilemmas,0.7781512503836436,7,842.97
dilettante,1.1139433523068367,9,800.86
diligence,1.591064607026499,8,804.11
diligent,1.6020599913279623,8,684.76
diligently,1.255272505103306,10,921.31
dilute,1.2787536009528289,5,724.34
diluted,1.3424226808222062,7,704.88
diluting,0.8450980400142568,7,812.3
dilution,0.3010299956639812,6,850.39
dim,2.385606273598312,3,716.78
dime,2.788875115775417,3,630.65
dimension,2.3729120029701067,7,715.39
dimensional,1.7403626894942439,9,812.6
dimensionally,0.47712125471966244,10,850.1
dimensions,2.0681858617461617,8,702.19
dimes,1.9590413923210936,4,681.8
diminish,1.6232492903979006,7,683.85
diminished,1.7993405494535817,8,729.25
diminishes,0.8450980400142568,9,785.94
diminishing,1.380211241711606,9,788.55
dimly,1.0791812460476249,5,775.84
diminuendo,0,11,1229
diminution,0.3010299956639812,8,947.8
diminutive,1.3010299956639813,10,955.33
dimple,1.2787536009528289,5,671.68
dimwit,1.5797835966168101,6,939.84
din,1.7781512503836436,3,766.53
dine,2.3404441148401185,3,751.86
dined,1.6532125137753437,4,848.04
diner,2.800717078282385,4,632.13
dines,0.9542425094393249,4,751.19
dingdong,0.47712125471966244,6,906.66
dinghy,1.5563025007672873,5,912
dingle,1.0791812460476249,5,783.17
dingo,1.8195439355418688,5,844.32
dingy,1.4913616938342726,5,805.38
dining,2.776701183988411,5,704.03
dinky,1.7160033436347992,5,681.19
dinner,4.014352500651009,4,601.56
dinners,2.376576957056512,5,621.03
dinnertime,1.9590413923210936,7,835.59
dinnerware,0.8450980400142568,7,842.96
dinosaur,2.307496037913213,7,722.9
dinosaurs,2.1335389083702174,8,601.13
diocesan,0.47712125471966244,7,882.25
diocese,1.6127838567197355,6,1000.64
dioramas,0.7781512503836436,8,881.89
dioxide,1.7160033436347992,7,789.71
dip,2.6085260335771943,3,565.94
diphtheria,1.462397997898956,8,999.2
diphthong,0.6020599913279624,6,958.36
diploma,2.110589710299249,7,734.76
diplomacy,1.9084850188786497,9,726.38
diplomat,2.037426497940624,8,714.94
diplomatic,2.4082399653118496,10,733.35
diplomatist,0.47712125471966244,11,1195.7
diplomats,1.6532125137753437,9,638.29
dipped,1.9731278535996986,4,678.78
dipper,1.5185139398778875,4,800.82
dipping,1.8195439355418688,5,641.41
dips,1.505149978319906,4,625.72
dipstick,1.3979400086720377,7,818
dire,2.0492180226701815,3,736
direct,3.0884904701823963,6,587
directed,2.4885507165004443,8,648.34
directing,2.2405492482826,8,735.5
direction,3.089198366805149,7,624.62
directional,1.2787536009528289,9,745.87
directionality,0.7781512503836436,12,1106
directions,2.693726948923647,8,719.62
directive,1.954242509439325,8,871.88
directives,1.3424226808222062,9,967.57
directly,3.0350292822023683,8,602.18
directness,1.0791812460476249,9,843.44
director,3.263399331334002,7,641.88
directorate,1.1139433523068367,9,1044.54
directors,2.469822015978163,8,700.85
directorship,0.47712125471966244,10,930.7
directory,1.9242792860618816,9,678.5
directs,1.255272505103306,7,676.03
dirge,0.9542425094393249,3,715.2
dirt,3.1172712956557644,3,603.77
dirty,3.530071568837378,4,582.82
disabilities,1.1760912590556813,11,764.43
disability,2.0043213737826426,10,736.35
disable,1.8976270912904414,6,689.06
disabled,2.247973266361807,7,763.13
disabling,1.2304489213782739,8,718.73
disabuse,0.6020599913279624,8,833.3
disadvantage,1.7558748556724915,11,829.77
disadvantages,1.2041199826559248,13,807
disaffected,0.8450980400142568,10,955.24
disagree,2.5289167002776547,7,695.56
disagreed,1.6232492903979006,8,701.76
disagreements,1.380211241711606,12,771
disagreeable,1.6901960800285136,10,835.97
disagreement,1.8920946026904804,11,786.97
disagrees,1.3617278360175928,8,806.47
disallow,0,6,892.13
disallowed,1.0791812460476249,7,881.23
disappear,3.028977705208778,7,686.6
disappearance,2.342422680822206,10,789.25
disappeared,3.1670217957902564,8,701.06
disappearing,2.3324384599156054,9,823.25
disappears,2.3654879848909,8,697.03
disappoint,2.6344772701607315,8,823.5
disappointed,3.0507663112330423,10,673.97
disappointing,2.2430380486862944,10,715.18
disappointment,2.4424797690644486,12,772.59
disappointments,1.5797835966168101,13,867.94
disavow,0.6020599913279624,6,911.45
disapproval,1.4913616938342726,9,721.03
disapprove,1.7634279935629373,8,785.64
disapproved,0.8450980400142568,9,734.59
disapproves,1.1139433523068367,9,782.97
disapprovingly,0.3010299956639812,12,905.53
disarm,2.037426497940624,6,845.06
disarmament,1.1760912590556813,11,874.44
disarmed,1.6720978579357175,7,677.66
disarming,1.414973347970818,8,819.72
disarrange,0,8,812.74
disarranged,0.47712125471966244,9,752.94
disarray,1.2304489213782739,6,812.4
disassemble,1.0413926851582251,9,959.5
disassembly,0.47712125471966244,10,833.03
disassociate,0.8450980400142568,10,863.06
disaster,2.9449759084120477,7,634.56
disasters,1.9294189257142926,8,736.03
disastrous,1.9294189257142926,9,780.88
disband,1.4313637641589874,7,921.97
disbanded,1.4471580313422192,9,846.7
disbar,0.6020599913279624,6,892.63
disbarment,0.7781512503836436,10,988.45
disbelief,1.3979400086720377,8,703.68
disbelieve,0.9030899869919435,8,789.84
disbeliever,0.6020599913279624,9,772.06
disbelieving,0,10,798.47
disbursed,0,7,911.71
disbursement,0.6020599913279624,10,1025.53
disbursements,0,11,1010
disc,2.1172712956557644,4,589.7
discard,1.7403626894942439,7,647.24
discarded,1.792391689498254,9,645.82
discern,1.2304489213782739,5,768.44
discernable,0.3010299956639812,8,986.55
discerned,0.3010299956639812,6,795.85
discerning,1.4771212547196624,7,793.2
discernment,0.3010299956639812,9,991.96
discernible,0.9542425094393249,8,1075.71
discharge,2.514547752660286,7,626.97
discharged,2.3541084391474008,8,745.24
discharges,1.0413926851582251,9,715.82
discharging,1.3979400086720377,9,785.58
disciple,1.7160033436347992,6,693.48
disciples,1.9138138523837167,7,817.75
discipleship,0.3010299956639812,9,1240.08
disciplinarian,1,13,993.17
disciplinary,1.9138138523837167,11,809.06
discipline,2.6646419755561257,8,709.53
disciplined,1.9444826721501687,9,756.41
disciplines,0.6020599913279624,9,770.72
disciplining,1.1139433523068367,10,919.36
disclaim,0.6989700043360189,7,755.2
disclaimer,0.6020599913279624,8,811.58
disclose,1.9444826721501687,7,722.84
disclosed,1.6127838567197355,8,662.53
discloses,0.8450980400142568,9,998.44
disclosure,1.7075701760979363,8,800.33
disclosures,0.47712125471966244,9,792.83
disco,2.4683473304121573,5,641.78
discolored,0.8450980400142568,8,756.82
discomfiture,0.8450980400142568,10,1018
discomfort,1.9084850188786497,9,663.15
disconcerting,1.4313637641589874,11,1078.56
disconnect,1.9731278535996986,9,702.03
disconnected,2.2013971243204513,11,683.76
disconnection,0.6020599913279624,10,930
discontent,1.662757831681574,10,828.17
discontented,0.7781512503836436,12,901.48
discontinued,1.5314789170422551,12,812.79
discord,1.7160033436347992,7,796.19
discordance,0.6020599913279624,9,869.39
discontinue,1.5314789170422551,11,705.58
discordant,1.2041199826559248,9,925.84
discount,2.385606273598312,7,636.94
discounted,0.8450980400142568,9,754.81
discounting,0.8450980400142568,9,752.35
discounts,1.3222192947339193,8,638.8
discourage,1.8325089127062364,8,685.53
discouraged,1.9084850188786497,9,752.47
discouragement,0.6020599913279624,12,810.72
discouraging,1.6127838567197355,10,845.09
discourse,1.3010299956639813,7,718.91
discourses,0.6020599913279624,9,841
discourteous,1.0791812460476249,9,879.35
discourtesy,0.7781512503836436,9,925.26
discover,2.788168371141168,7,701.45
discovered,3.166430113843283,8,636.65
discoverer,1,8,923.93
discoveries,1.7323937598229686,9,792.35
discovering,2.0293837776852097,9,705.94
discovers,1.9867717342662448,8,710.58
discovery,2.7664128471123997,8,667.29
discredit,1.662757831681574,9,889.25
discreditable,0,12,1223.82
discredited,1.2787536009528289,11,818.63
discreet,2.315970345456918,7,764.85
discrepancies,1.4471580313422192,12,914.32
discrepancy,1.6532125137753437,11,767.57
discrete,1.2304489213782739,7,714.74
discretion,2.271841606536499,8,842.06
discs,1.5314789170422551,5,885.87
discretionary,1.3222192947339193,11,939.13
discriminate,1.6127838567197355,11,783.18
discriminating,1.3979400086720377,13,813.57
discrimination,2.0453229787866576,12,799.19
discriminatory,0.9030899869919435,14,938.07
discus,1.0791812460476249,6,705.05
discuss,3.367169488534681,6,728.47
discussed,2.7307822756663893,7,705.75
discusses,1,8,728.61
discussing,2.682145076373832,8,809.46
discussion,2.791690649020118,7,716.18
discussions,1.9344984512435677,8,687.26
disdain,1.4313637641589874,6,728.83
disdainful,0.47712125471966244,8,930.24
disdaining,0,8,866.96
disdains,0.3010299956639812,7,851.83
disease,3.125481265700594,5,597.97
diseased,1.7634279935629373,6,786.06
diseases,2.292256071356476,7,713.63
disembark,1.255272505103306,9,921.26
disembarkation,0.3010299956639812,12,1178.27
disembodied,1.3222192947339193,10,1032.45
disembody,0,9,940.59
disembowel,0.6989700043360189,9,918.71
disenchantment,0.6020599913279624,13,925.84
disenfranchise,0,12,1073.41
disenfranchised,1.255272505103306,13,1163.63
disenfranchisement,0,16,1040.24
disengage,1.7323937598229686,8,979
disengagement,0.7781512503836436,12,952.93
disentangle,0.47712125471966244,10,920.3
disequilibrium,0,14,1111.62
disfavor,0.47712125471966244,7,948.08
disfigure,0.6020599913279624,8,958.23
disfigured,1.4913616938342726,9,997.68
disfigurement,0.8450980400142568,12,956.33
disgrace,2.611723308007342,7,705
disgraced,1.919078092376074,8,750.39
disgraceful,1.968482948553935,9,802.06
disgruntled,1.724275869600789,10,896.81
disguise,2.5998830720736876,6,670.47
disguised,2.123851640967086,7,691.36
disguises,1.591064607026499,8,795.91
disgust,2.1492191126553797,7,731.97
disgusted,1.954242509439325,9,681.24
disgusting,3.132579847659737,9,697.91
dish,2.7664128471123997,3,608.03
disharmony,0.6020599913279624,10,865.64
dishearten,0,8,821.93
disheartened,0.3010299956639812,9,863.97
disheartening,0.6020599913279624,10,950.93
dished,1.0413926851582251,4,691.26
dishes,2.781755374652469,5,578.64
disheveled,0.9542425094393249,7,804.79
dishevelled,0.6989700043360189,7,884
dishonest,2.12057393120585,8,666.36
dishonesty,1.462397997898956,9,651.06
dishonor,1.7853298350107671,6,781.69
dishonored,1.3222192947339193,7,805.63
dishwasher,2.012837224705172,7,720.52
dishwashers,0.9542425094393249,8,700.09
dishwater,1.0413926851582251,7,694.85
disillusion,1.0791812460476249,8,920.52
disillusioned,1.462397997898956,9,1081.77
disillusioning,0.7781512503836436,10,1052.25
disinfect,1.3010299956639813,9,717.94
disingenuous,0.8450980400142568,12,1230.06
disjoint,0.3010299956639812,7,771.07
disillusionment,1.146128035678238,12,1210.18
disinclination,0.3010299956639812,12,1148.12
disinfection,0.6020599913279624,10,844.1
disinherit,1.146128035678238,10,954.77
disintegrate,1.414973347970818,11,1043
disintegrating,1.1139433523068367,13,940.9
disintegration,1.0791812460476249,12,920.33
disinterest,0.7781512503836436,11,878.48
disinterested,1.255272505103306,13,946.53
disjointed,0.9030899869919435,9,865.19
disk,2.5289167002776547,4,577.24
disks,1.9084850188786497,5,550.7
dislike,2.3010299956639813,6,625.62
disliked,1.4471580313422192,7,693.7
dislikes,1.4913616938342726,7,694.94
disliking,0.9542425094393249,8,778.36
dislocate,1,8,856.81
dislocated,1.8808135922807914,10,798.27
dislocation,1.1760912590556813,9,876.84
dislocations,0,10,929.26
descend,1.9912260756924949,6,703.67
descendant,1.7403626894942439,9,703.88
descendants,1.6020599913279623,10,801.09
descended,1.9637878273455553,8,783.56
descendents,0.8450980400142568,10,770.26
descending,1.9294189257142926,8,742.56
descends,1.5440680443502757,7,746.32
descent,2.12057393120585,6,734.58
describe,2.937517892017347,7,616.69
described,2.6646419755561257,8,655.76
describes,1.9084850188786497,8,665.15
describing,2.0718820073061255,9,732
description,2.8095597146352675,9,714.5
descriptions,1.7481880270062005,10,795.65
descriptive,1.3010299956639813,10,863.44
desecrate,1.3010299956639813,8,880.82
desecrated,1.2304489213782739,10,1026.11
desecration,1.3617278360175928,9,927.75
desegregate,0,10,1151.65
desegregated,0,12,1152.39
desegregation,0.3010299956639812,11,1112.38
desensitization,0.47712125471966244,13,1092.9
desensitize,0.6020599913279624,10,1089.79
desensitized,1.0413926851582251,11,1015.07
desert,3.154423973114647,5,608.65
deserted,2.4409090820652177,7,807
deserter,1.568201724066995,6,848.94
desertion,1.5797835966168101,6,837.44
deserts,1.6532125137753437,6,771.37
deserve,3.3483048630481607,5,652.97
deserved,2.7101173651118162,6,715.81
deserves,2.907411360774586,6,757.79
deserving,1.6989700043360187,7,761.94
desiccate,0,7,983
design,2.9169800473203824,5,561.03
designate,1.4913616938342726,8,819.41
designated,2.12057393120585,10,771.83
designates,0.6020599913279624,9,886
designating,0,10,847.47
designation,1.0413926851582251,9,806.83
designations,0.47712125471966244,10,853.27
designed,2.951337518795918,6,627.65
designer,2.4265112613645754,6,594.49
designers,1.7323937598229686,7,725.59
designing,1.8976270912904414,7,710.29
designs,2.214843848047698,6,631
desirable,1.99563519459755,8,639.77
desire,3.0145205387579237,5,657.97
desired,2.060697840353612,6,665.36
desires,2.403120521175818,6,751.13
desiring,1,7,766.59
desirous,1.0791812460476249,7,871.57
desist,1.6901960800285136,6,953.64
desk,3.3500540935790304,4,636.52
desks,1.7323937598229686,5,590.38
desolate,1.6989700043360187,7,801.06
desolation,1.4913616938342726,7,927.83
despair,2.4756711883244296,6,640.41
despairing,1,8,873.79
desperado,1.3424226808222062,9,849.91
desperadoes,1.0413926851582251,10,919.26
desperate,3.1172712956557644,8,740.26
desperately,2.4727564493172123,10,813.58
desperation,2.187520720836463,9,821.27
despicable,2.0293837776852097,9,1061.85
despise,2.361727836017593,6,773.57
despised,1.806179973983887,7,915.04
despises,1.5563025007672873,8,849.46
despising,1.0413926851582251,8,884.36
despoil,0.3010299956639812,6,1087.6
despoilers,0.3010299956639812,8,1051.29
despoiling,0,8,879.18
despondency,0.47712125471966244,11,817.61
despondent,1.380211241711606,10,774.58
despot,1.0413926851582251,6,879.76
despotism,0.47712125471966244,9,895.41
despots,0.47712125471966244,7,738.27
dessert,2.8543060418010806,5,625.74
desserts,1.8195439355418688,6,674.06
destination,2.4771212547196626,9,725.3
destine,0,6,730.14
destined,2.3201462861110542,7,879.39
destinies,1.6334684555795864,8,985.4
destiny,3.070037866607755,7,684.48
destitute,1.5563025007672873,8,904.32
destitution,0.3010299956639812,9,861.28
destroy,3.381295623003826,6,644.72
destroyed,3.1967287226232868,7,641.35
destroyer,2.2671717284030137,7,773.26
destroyers,1.6989700043360187,8,717.59
destroying,2.5998830720736876,8,611.13
destruct,1.4913616938342726,8,735.38
destruction,2.7686381012476144,9,718.15
destructive,2.0863598306747484,10,703.28
detach,1.5314789170422551,5,720.52
detachable,0.9542425094393249,8,846.12
detached,1.8976270912904414,6,678.26
detachment,1.8129133566428555,9,660.65
detail,2.9951962915971793,5,627.85
detailed,2.3010299956639813,6,633.94
details,3.1705550585212086,6,644.79
detain,1.968482948553935,5,745.06
detained,2.100370545117563,6,763.66
detect,2.416640507338281,6,690.26
detectable,1.146128035678238,9,841.37
detected,2.247973266361807,8,754.97
detecting,1.7853298350107671,8,702.42
detection,1.9294189257142926,7,749.25
detective,3.49373680227684,8,716.5
detectives,2.5327543789924976,9,815.71
detector,2.220108088040055,7,695.5
detectors,1.8195439355418688,8,704.48
detente,0.47712125471966244,6,862.6
detention,2.5224442335063197,7,771.79
deter,1.3010299956639813,4,798.19
detergent,1.7160033436347992,8,714.66
detergents,0.47712125471966244,9,840
deteriorate,1.4313637641589874,10,828.07
deteriorated,1.2787536009528289,12,791.12
deteriorates,0.6989700043360189,11,941.61
deteriorating,1.5185139398778875,12,917.04
deterioration,1.414973347970818,11,939.74
determinants,0.6020599913279624,11,922.81
determinations,0.3010299956639812,11,913.7
determine,2.6314437690131722,7,686.36
determined,2.826722520168992,8,752.15
determinate,0,9,906.27
determination,2.1522883443830563,10,682.03
determinative,0,11,1088.57
determinedly,0,10,969.95
determines,1.662757831681574,8,713.59
determining,1.724275869600789,9,883.68
determinism,0,10,904.07
deterministic,0.7781512503836436,12,1065.53
deterrence,0.3010299956639812,7,1012.46
deterrent,1.3424226808222062,7,743.7
detest,1.863322860120456,6,692.03
detestable,1,9,973.52
detested,1,8,728.29
dethrone,0.6989700043360189,6,1021.14
dethronement,0,10,1141.18
detonate,2.0253058652647704,7,892.35
detonated,1.9637878273455553,9,934.97
detonating,1.3222192947339193,9,1022.92
devastated,2.3324384599156054,10,841.03
detonation,1.968482948553935,8,883
detonator,2.0827853703164503,8,857.22
detour,2.0293837776852097,5,742.04
detoured,0.47712125471966244,6,874.21
detours,1.0791812460476249,6,686.35
detract,0.8450980400142568,7,774.76
detractors,0.7781512503836436,9,988.46
detrain,0,6,927.08
detriment,1.414973347970818,9,846.36
detrimental,1.2787536009528289,10,875.81
deuce,2.164352855784437,3,701.56
devaluate,0,9,967.31
devalue,0.6989700043360189,7,890.1
devastate,1.2787536009528289,8,806.45
devastating,2.143014800254095,10,775.53
devastatingly,0.9542425094393249,12,992.78
devastation,1.6901960800285136,9,769.52
develop,2.690196080028514,7,591.22
developed,2.8095597146352675,8,633.73
developer,1.662757831681574,8,641.38
developers,1.3979400086720377,9,781.94
developing,2.456366033129043,9,611.7
development,2.7958800173440754,11,699.91
developmental,1.2787536009528289,12,913.35
developments,1.9344984512435677,12,735.91
develops,1.7993405494535817,8,623.69
deviance,0.47712125471966244,7,706.78
deviancy,0.3010299956639812,8,825.92
deviant,1.7323937598229686,7,721.19
