RTlexdec,RTnaming,Familiarity,Word,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.70415696890198,6.47311879357369,3,cuff,old,V,4.24849524204936,0.664976303593249,1.79175946922805,0.20357,1.75656,1.6094379124341,1.09861228866811,4,7,7.540271,11.18774,14,4.17438726989564,17,4.95582705760126,14,4.17438726989564,0,0,1.38629436111989,4.35670882668959,111,41,C,obst,burst,voiceless,11.326619982874,11.8813530749758,29
6.79333159438217,6.55493005819815,1.93,pall,old,V,3.78418963391826,2.5032557884562,1.6094379124341,0.98112,0.95549,2.484906649788,0,4,12,8.571922,12.00343,15,8.4471998195957,27,8.39412119382624,14,8.38822281011928,0.693147180559945,5.59098698051086,2.63905732961526,3.29583686600433,32,21,C,obst,burst,voiceless,10.0481505087767,11.0036486411941,26
6.6035507934443,6.44762276953166,3.5,bay,old,V,6.3578422665081,1.31570830535247,1.79175946922805,0.03341,0.61492,2.39789527279837,3.09104245335832,3,15,7.433604,11.48169,32,8.4144957931779,49,10.3547542364449,30,8.40178233990491,0.693147180559945,0,2.94443897916644,10.1996956747073,566,41,C,obst,burst,voiced,9.71020615550583,9.99058225938706,28
6.62232400491548,6.44904760947825,5.07,shave,old,V,4.68213122712422,-0.8754687373539,1.79175946922805,0.29165,1.82119,2.07944154167984,0.693147180559945,5,9,9.280891,12.41582,17,8.3990851029359,17,6.22059017009974,16,6.21860011969173,0.693147180559945,8.27944348771267,0.693147180559945,0.693147180559945,29,249,C,obst,frication,voiceless,8.83898679349679,9.02569611981258,29
6.56913072779278,6.4287512675391,4.43,blow,old,V,6.58340922215876,-0.17398817523481,2.99573227355399,0.18883,2.20697,3.3322045101752,2.77258872223978,4,7,8.368418,11.84506,28,8.22710823434815,41,8.8378263640077,16,7.33823815006559,2.56494935746154,7.6980291702728,3.25809653802148,8.58541243039338,481,1507,C,obst,burst,voiced,10.9998807140954,11.7096921861957,28
6.64545501246673,6.4772800078698,4,spare,old,V,6.45362499889269,0.0310275969279674,2.07944154167984,0.07484,1.02152,2.63905732961526,1.38629436111989,5,9,9.233997,11.50982,21,8.51036996606811,40,8.94389780251682,20,6.35088571671474,0.693147180559945,8.38799525294456,3.04452243772342,8.86629956585502,23,379,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,29
6.56127108960917,6.46598919114764,4.57,curl,old,V,4.35670882668959,-0.102278849120418,1.94591014905531,0.80953,1.89658,1.94591014905531,1.94591014905531,4,7,8.045437,11.18774,5,1.79175946922805,11,5.52942908751142,5,1.79175946922805,0,0,1.94591014905531,5.50938833662798,136,273,C,obst,burst,voiceless,8.64962397859673,9.32322252903286,30
6.5793067660225,6.45567015023875,3.97,punch,old,V,4.96284463025991,-0.428963079375468,2.56494935746154,0.36477,1.78003,1.94591014905531,2.83321334405622,5,5,8.778339,10.97119,7,4.18965474202643,7,4.18965474202643,7,4.18965474202643,0,0,0,0,133,186,C,obst,burst,voiceless,9.61979750135388,9.85345661893056,28
6.52839641795845,6.48737955813822,6.73,please,old,V,7.70616297019958,-1.224463498974,2.89037175789616,1.51983,0.48283,1.09861228866811,0,6,0,9.718351,11.92678,8,4.98360662170834,30,7.6226639513236,4,4.70953020131233,1.6094379124341,3.58351893845611,3.29583686600433,7.56734567601324,0,326,C,obst,burst,voiceless,11.7963359270711,12.1630920729557,30
6.62941609219998,6.48829266123012,3.4,cope,old,V,6.47389069635227,0.456758402495715,1.38629436111989,0.01366,0.95869,1.09861228866811,0.693147180559945,4,17,8.434695,12.86473,13,5.72358510195238,15,5.79301360838414,13,5.72358510195238,0,0,1.09861228866811,3.13549421592915,30,782,C,obst,burst,voiceless,9.65547481054255,10.1015184030353,28
6.9300743452314,6.54001938768398,4.6,cram,old,V,3.61091791264422,1.23137177851405,1.38629436111989,0.09437,1.1874,1.6094379124341,0.693147180559945,4,8,8.203878,11.27694,19,5.65948221575962,23,5.78996017089725,18,5.65599181081985,0.693147180559945,0.693147180559945,1.79175946922805,3.73766961828337,0,189,C,obst,burst,voiceless,11.0830498294819,11.5955371776152,28
6.73472244809044,6.45661265737732,3.47,hunch,old,V,3.98898404656427,2.70805020110221,1.6094379124341,0.54211,1.58011,1.38629436111989,1.09861228866811,5,5,8.800045,10.63718,7,4.18965474202643,7,4.18965474202643,7,4.18965474202643,0,0,0,0,59,152,C,obst,frication,voiceless,9.62311205526679,9.88511989517794,28
6.68156960510173,6.56385552653213,3.13,slant,old,V,3.2188758248682,0.146182510178081,2.07944154167984,0.20188,1.72989,1.94591014905531,0,5,3,9.164934,10.60569,11,6.25575004175337,11,5.35658627467201,10,5.24702407216049,0.693147180559945,5.80513496891649,0.693147180559945,3.13549421592915,24,50,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,30
6.72565769710393,6.53160622520803,2.73,clang,old,V,3.3322045101752,0.95265837604503,1.94591014905531,0.72347,1.66214,1.09861228866811,0,5,3,9.232787,11.29955,13,4.84418708645859,13,4.84418708645859,13,4.84418708645859,0,0,0,0,23,56,C,obst,burst,voiceless,11.0305901116039,11.393454755994,25
6.76535034698493,6.5824405650568,2,chafe,old,V,1.6094379124341,0.328504066972036,1.09861228866811,0,1.58908,1.94591014905531,0,5,1,8.888259,12.67433,3,4.12713438504509,4,4.12713438504509,3,4.12713438504509,0,0,0.693147180559945,0,1,39,C,obst,frication,voiceless,9.62509552699144,9.78357725586357,26
6.59281163031012,6.5356765898916,4.1,swim,old,V,6.06378520868761,0.261062786176503,1.79175946922805,0.4146,1.74229,1.6094379124341,1.09861228866811,4,3,8.063678,9.8176,14,7.90912218321141,19,7.9149830058484,14,7.90912218321141,0,0,1.79175946922805,2.83321334405622,165,837,C,obst,frication,voiceless,9.77457405244279,10.0169947933297,29
6.76980269872365,6.4366310220677,2.67,huff,old,V,2.83321334405622,-1.49224293912927,1.94591014905531,0.95181,1.37697,1.38629436111989,0,4,6,7.489665,10.63718,14,4.17438726989564,17,4.95582705760126,14,4.17438726989564,0,0,1.38629436111989,4.35670882668959,12,14,C,obst,frication,voiceless,9.62311205526679,9.88511989517794,29
6.58127693662163,6.45173344725682,3.63,hurl,old,V,3.71357206670431,1.7394910406823,1.09861228866811,0,1.45299,1.6094379124341,0,4,5,7.994831,10.63718,5,1.79175946922805,11,5.52942908751142,5,1.79175946922805,0,0,1.94591014905531,5.50938833662798,0,224,C,obst,frication,voiceless,11.2494155444894,11.2720760865371,28
6.74470679753177,6.51589717428019,3.83,dunk,old,V,1.6094379124341,-0.364643113587909,0.693147180559945,0,1.62705,1.38629436111989,0.693147180559945,4,9,7.896182,11.00965,18,4.51085950651685,18,4.66343909411207,17,4.49980967033027,0.693147180559945,0.693147180559945,0.693147180559945,2.83321334405622,0,14,C,obst,burst,voiced,9.64749792681684,10.6744981447512,29
6.7227982523865,6.49993740529038,4.07,swap,old,V,3.78418963391826,-2.16018330565587,1.09861228866811,0,1.73837,1.09861228866811,1.09861228866811,4,6,8.026282,9.8176,22,5.0998664278242,21,6.24997524225948,1,1.09861228866811,3.09104245335832,5.08759633523238,3.04452243772342,6.24610676548156,13,102,C,obst,frication,voiceless,9.77457405244279,10.0169947933297,29
6.48768401848461,6.38973718463464,5.3,hope,old,V,8.11192806331074,0.119253822792495,2.30258509299405,0.65802,1.56802,2.07944154167984,1.09861228866811,4,12,8.447951,12.69734,13,5.72358510195238,15,5.79301360838414,13,5.72358510195238,0,0,1.09861228866811,3.13549421592915,1438,4080,C,obst,frication,voiceless,10.6400054767939,10.7168592304024,30
6.55919021800678,6.46894019119242,5.43,hold,old,V,7.94236223767433,-0.0206802052375386,3.61091791264422,1.11003,1.74835,3.8286413964891,3.95124371858143,4,5,8.47614,12.69734,11,7.36960072052641,15,7.40062057737113,11,7.36960072052641,0,0,1.6094379124341,3.93182563272433,537,8324,C,obst,frication,voiceless,10.6400054767939,10.7168592304024,30
6.65118420155541,6.47203712770295,4.5,trend,old,V,5.98645200528444,2.91375869059432,2.07944154167984,0.49784,0.97105,1.79175946922805,1.09861228866811,5,0,9.748947,12.29809,13,6.51767127291227,15,6.72623340235875,13,6.51767127291227,0,0,1.09861228866811,5.06259503302697,634,1,C,obst,burst,voiceless,13.536317683424,13.6786364418022,30
6.54343691265813,6.41460584022909,3.83,drag,old,V,5.82600010738045,0.783866146224823,1.79175946922805,0.07835,1.68488,2.70805020110221,2.63905732961526,4,7,8.070274,11.03329,20,4.74493212836325,20,4.74493212836325,20,4.74493212836325,0,0,0,0,114,867,C,obst,burst,voiced,10.5885269537019,10.8999748264046,30
6.66498283527896,6.5424719605068,3.2,poise,old,V,3.52636052461616,2.2454266791541,1.79175946922805,0.53098,0.61125,2.07944154167984,0,5,1,8.98107,12.07807,2,3.78418963391826,5,5.32300997913841,2,3.78418963391826,0,0,1.38629436111989,5.08759633523238,29,9,C,obst,burst,voiceless,9.42690231192484,9.74179181353583,29
6.58938029476298,6.52795791762255,3.4,skid,old,V,3.66356164612965,0.773189888233482,1.79175946922805,0.23805,1.91291,1.79175946922805,1.09861228866811,4,4,7.982162,10.3889,13,7.09090982207998,13,7.09090982207998,13,7.09090982207998,0,0,0,0,40,59,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,30
6.64131270952277,6.42470693621559,3.3,chant,old,V,3.87120101090789,1.89711998488588,1.6094379124341,0.18671,1.89988,1.38629436111989,0.693147180559945,5,1,9.546188,12.67433,11,6.25575004175337,11,5.35658627467201,10,5.24702407216049,0.693147180559945,5.80513496891649,0.693147180559945,3.13549421592915,59,136,C,obst,frication,voiceless,9.09313217107064,9.30683167216494,29
6.58212208710178,6.44556107662788,5.03,hurt,old,V,6.90173720665657,-0.106044386392687,1.79175946922805,0.11797,0.90955,2.77258872223978,0,4,4,8.19699,10.63718,4,4.27666611901606,14,5.16478597392351,4,4.27666611901606,0,0,2.39789527279837,4.64439089914137,31,1204,C,obst,frication,voiceless,11.2494155444894,11.2720760865371,30
6.57690123074356,6.41345895716736,3.37,hunt,old,V,5.98141421125448,2.21557371600442,2.63905732961526,1.17191,1.67023,2.07944154167984,1.6094379124341,4,6,8.323187,10.63718,9,3.36729582998647,10,5.52146091786225,9,3.36729582998647,0,0,0.693147180559945,5.40267738187228,227,514,C,obst,frication,voiceless,9.62311205526679,9.88511989517794,29
6.67781367316693,6.55379094373638,3.63,sway,old,V,4.63472898822964,1.96750078164768,1.6094379124341,0.06874,1.69633,2.07944154167984,0.693147180559945,4,4,8.110106,9.8176,32,8.4144957931779,49,10.3547542364449,31,8.4144957931779,0.693147180559945,0,2.94443897916644,10.1996956747073,38,324,C,obst,frication,voiceless,9.77457405244279,10.0169947933297,26
6.54846262611675,6.49087526805867,3.8,drip,old,V,4.02535169073515,-0.513678692748397,1.6094379124341,0.04159,1.75668,1.38629436111989,1.38629436111989,4,3,7.912648,11.03329,25,5.9427993751267,28,6.06378520868761,25,5.9427993751267,0,0,1.38629436111989,3.91202300542815,38,183,C,obst,burst,voiced,10.5885269537019,10.8999748264046,30
6.63906504771195,6.3726369626471,4.07,dive,old,V,4.60517018598809,0.0661398025045454,2.77258872223978,0.81011,1.82814,1.94591014905531,2.30258509299405,4,12,8.413473,12.35184,13,6.9037472575846,12,6.05678401322862,11,6.05678401322862,1.09861228866811,6.3456363608286,0.693147180559945,0,49,225,C,obst,burst,voiced,9.4071399479508,9.81673068860985,29
6.77933082372576,6.59632681280036,1.93,blanch,old,V,2.19722457733622,-0.470003629245735,0.693147180559945,0,1.05563,1.09861228866811,0,6,2,9.586066,11.84506,4,4.12713438504509,3,4.11087386417331,3,4.11087386417331,0.693147180559945,0.693147180559945,0,0,0,46,C,obst,burst,voiced,10.9998807140954,11.7096921861957,25
6.59157770545038,6.48417711544705,4.73,hire,old,V,5.59471137960184,-0.140569762113732,1.38629436111989,0.085,1.44192,1.6094379124341,0.693147180559945,4,11,8.829034,13.19451,12,5.63121178182137,14,5.63478960316925,12,5.63121178182137,0,0,1.09861228866811,0.693147180559945,96,555,C,obst,frication,voiceless,9.77934055979325,10.1708010875948,29
6.57228254269401,6.50338956631727,4.63,curve,old,V,5.62401750618734,1.9451883879269,1.94591014905531,0.31462,1.81015,2.39789527279837,2.19722457733622,5,2,8.691188,11.18774,1,3.8286413964891,5,5.14166355650266,1,3.8286413964891,0,0,1.6094379124341,4.83628190695148,381,222,C,obst,burst,voiceless,8.64962397859673,9.32322252903286,30
6.69464868843198,6.39959277263563,3.7,dine,old,V,4.29045944114839,3.00952559568633,2.07944154167984,1.43122,1.16489,1.09861228866811,1.6094379124341,4,19,8.763323,12.35184,20,6.58202513889283,23,6.72623340235875,20,6.58202513889283,0,0,1.38629436111989,4.72738781871234,0,563,C,obst,burst,voiced,9.4071399479508,9.81673068860985,29
6.59218114783309,6.48814053526953,5.17,smart,old,V,5.9427993751267,0.0174746305232647,1.94591014905531,0.66874,0.94917,2.19722457733622,2.07944154167984,5,1,8.932841,10.57664,15,6.85751406254539,12,7.00850518208228,11,6.83840520084734,1.6094379124341,2.94443897916644,0.693147180559945,5.15905529921453,0,30,C,obst,frication,voiceless,10.0699760926938,10.1255905626751,30
6.61548938351404,6.44730586254121,3.93,rape,old,V,5.74939298590825,1.42393670272277,1.38629436111989,0.46776,1.25178,1.79175946922805,1.94591014905531,4,14,8.25346,12.61695,12,5.04342511691925,13,5.04985600724954,12,5.04342511691925,0,0,0.693147180559945,0.693147180559945,274,187,C,cont,short,voiced,10.4546390477737,11.3542696522542,30
6.63401555865306,6.52385594878853,4.83,skip,old,V,4.39444915467244,-0.218689200964829,1.09861228866811,0,1.80614,2.19722457733622,1.6094379124341,4,8,7.697016,10.3889,25,5.9427993751267,28,6.06378520868761,25,5.9427993751267,0,0,1.38629436111989,3.91202300542815,23,168,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,30
6.59464599085186,6.43036443130238,4.77,draw,old,V,7.02642680869964,0.208158696219035,2.30258509299405,1.12903,2.11459,3.76120011569356,3.58351893845611,4,4,7.906283,11.03329,19,6.68461172766793,20,6.69084227741856,19,6.68461172766793,0,0,0.693147180559945,1.79175946922805,117,3853,C,obst,burst,voiced,10.5885269537019,10.8999748264046,30
6.83866240249485,6.49405636594687,2.4,mince,old,V,3.95124371858143,-1.93486031286873,1.94591014905531,0.77401,1.48869,1.6094379124341,0.693147180559945,5,2,9.198724,11.99945,5,6.49978704065585,6,6.50876913697168,5,6.49978704065585,0,0,0.693147180559945,1.94591014905531,35,66,C,cont,short,voiced,11.8923750858751,12.4560372743526,28
6.68548634507859,6.48981264936286,2.97,thump,old,V,4.52178857704904,0.296415752420536,1.6094379124341,0.04504,1.75304,1.79175946922805,0.693147180559945,5,3,8.963705,14.65437,14,4.36944785246702,14,4.36944785246702,14,4.36944785246702,0,0,0,0,47,121,C,obst,frication,voiceless,7.67786350067821,8.14380797677148,27
6.67415726976407,6.50398872750955,3.33,strand,old,V,5.03043792139244,1.80359392687506,1.09861228866811,0,1.10094,1.94591014905531,1.09861228866811,6,0,9.972605,13.30069,13,10.3030687174853,17,10.3040406162833,12,10.3030351868803,0.693147180559945,0.693147180559945,1.79175946922805,3.43398720448515,253,13,C,obst,frication,voiceless,12.422026412175,13.1273946990515,28
6.65934520042004,6.5259090364726,3.97,belch,old,V,2.94443897916644,0.277210772584485,1.09861228866811,0,1.93211,1.38629436111989,0,5,1,8.584975,12.85978,3,2.83321334405622,3,2.83321334405622,3,2.83321334405622,0,0,0,0,14,59,C,obst,burst,voiced,9.80427476746454,9.97250042382308,28
6.6052979209482,6.48280149429011,3.3,pluck,old,V,3.66356164612965,0.773189888233482,1.79175946922805,0.46378,1.61736,2.19722457733622,0.693147180559945,5,2,8.450954,11.92678,14,5.49306144334055,14,5.49306144334055,14,5.49306144334055,0,0,0,0,14,151,C,obst,burst,voiceless,11.7963359270711,12.1630920729557,30
6.91042172086418,6.5694814204143,1.43,strafe,old,V,1.6094379124341,0.328504066972036,0.693147180559945,0,1.61269,0.693147180559945,0,6,1,9.339596,13.30069,3,4.12713438504509,4,4.12713438504509,3,4.12713438504509,0,0,0.693147180559945,0,0,15,C,obst,frication,voiceless,12.422026412175,13.1273946990515,15
6.67897084777784,6.47373636345591,2.57,cod,old,V,5.16478597392351,0.625755590439968,1.79175946922805,0.31648,0.14634,1.79175946922805,1.94591014905531,3,22,7.585166,12.86473,12,5.90536184805457,16,6.06145691892802,11,5.88887795833288,0,0,1.6094379124341,4.14313472639153,175,2,C,obst,burst,voiceless,11.0476466561602,11.6900585850751,28
6.6035643488146,6.48677035921594,3,fleet,old,V,5.55295958492162,1.96944064646551,1.79175946922805,0.11686,0.5238,2.07944154167984,1.09861228866811,5,1,8.895229,10.59918,11,6.7093043402583,28,7.1276936993474,11,6.7093043402583,0,0,2.89037175789616,6.05678401322862,263,4,C,obst,frication,voiceless,10.425638798632,10.9321422187804,29
6.62539236800796,6.42162226780652,4.67,bless,old,V,5.24174701505964,-0.538996500732686,0.693147180559945,0,1.35866,1.6094379124341,0,5,1,9.168231,11.84506,10,6.69332366826995,13,7.04053639021596,10,6.69332366826995,0,0,1.38629436111989,5.8171111599632,0,315,C,obst,burst,voiced,10.9998807140954,11.7096921861957,27
6.74385893069027,6.51174532964473,3.27,grate,old,V,3.68887945411394,-0.959350221334602,1.38629436111989,0.24678,1.46228,1.79175946922805,0,5,6,9.092974,11.50271,19,7.30720231476474,31,7.86518795418747,19,7.30720231476474,0,0,2.56494935746154,7.01660968389422,34,83,C,obst,burst,voiced,11.3199473279877,11.7487166961178,30
6.70871880301116,6.43036443130238,5.9,mine,old,V,7.41397029019044,-1.19277105786739,2.89037175789616,1.21632,0.73185,1.6094379124341,2.83321334405622,4,18,8.745257,11.99945,20,6.58202513889283,23,6.72623340235875,20,6.58202513889283,0,0,1.38629436111989,4.72738781871234,453,68,C,cont,short,voiced,11.2807159416423,11.39453599547,29
6.5689483190142,6.45220667070599,4.17,tempt,old,V,4.04305126783455,0.364222149574115,1.6094379124341,1.03862,1.13857,1.94591014905531,0,5,0,8.95664,13.30255,1,1.09861228866811,1,1.09861228866811,1,1.09861228866811,0,0,0,0,0,335,C,obst,burst,voiceless,11.0299095418435,11.7214344515178,29
6.67871940196309,6.47804870650094,3.37,craze,old,V,3.8286413964891,1.16141318990714,1.79175946922805,0.53627,1.18928,1.6094379124341,0,5,7,8.088719,11.27694,12,3.89182029811063,32,6.67834211465433,12,3.89182029811063,0,0,3.04452243772342,6.61606518513282,48,35,C,obst,burst,voiceless,11.0830498294819,11.5955371776152,30
6.6173628702183,6.49466114370948,4.23,cop,old,V,5.04985600724954,0.510825623765991,1.79175946922805,0.0316,1.24187,1.38629436111989,1.6094379124341,3,21,7.626622,12.86473,19,6.23441072571837,21,6.24997524225948,18,6.20455776256869,0,0,1.09861228866811,2.19722457733622,289,17,C,obst,burst,voiceless,11.0476466561602,11.6900585850751,30
6.75475560316222,6.55193711076339,3.1,waive,old,V,2.19722457733622,0.916290731874155,1.09861228866811,0.63739,1.44646,1.09861228866811,0,5,1,9.162624,12.79014,1,0.693147180559945,17,6.22059017009974,1,0.693147180559945,0,0,2.83321334405622,6.21860011969173,0,26,C,cont,short,voiced,10.8395220864469,11.4365734383471,24
6.77482941727247,6.54117428892394,4.27,crave,old,V,3.61091791264422,1.23137177851405,0.693147180559945,0,1.86804,1.09861228866811,0,5,6,8.92881,11.27694,17,8.3990851029359,17,6.22059017009974,16,6.21860011969173,0.693147180559945,8.27944348771267,0.693147180559945,0.693147180559945,0,90,C,obst,burst,voiceless,11.0830498294819,11.5955371776152,30
6.64011110026686,6.48631321635083,2.73,wade,old,V,4.11087386417331,2.82994001871125,1.09861228866811,0.64125,1.57675,0.693147180559945,0,4,11,8.690307,12.79014,11,7.21597500265147,25,7.59085212368858,11,7.21597500265147,0,0,2.70805020110221,6.42971947803914,0,149,C,cont,short,voiced,10.8395220864469,11.4365734383471,28
6.50657597368668,6.49481228101801,5.13,fly,old,V,6.82001636467413,0.687052255292449,3.55534806148941,1.00502,2.12784,3.04452243772342,4.24849524204936,3,4,7.361672,10.59918,18,8.9179807099733,42,9.51613246360028,17,8.91355028049368,0,0,3.2188758248682,8.71817293002873,638,1715,C,obst,frication,voiceless,10.425638798632,10.9321422187804,30
6.63117139319639,6.51545315740025,2.73,scribe,old,V,2.56494935746154,1.28401551199947,1.09861228866811,0,1.64307,1.38629436111989,0,6,0,9.094232,11.1627,5,2.39789527279837,5,2.39789527279837,5,2.39789527279837,0,0,0,0,22,21,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,27
6.48053523907094,6.43326158446354,4.72,cow,old,V,6.00141487796115,-0.235346025102174,2.99573227355399,1.08029,1.15616,1.6094379124341,3.04452243772342,3,21,7.761819,12.86473,28,8.22710823434815,17,7.70526247486633,11,7.68478394352278,2.83321334405622,7.33823815006559,1.79175946922805,2.83321334405622,721,29,C,obst,burst,voiceless,9.19360104797189,9.9259826303635,28
6.50738218453955,6.45236436210425,6.53,walk,old,V,7.68017564043659,-0.52831611130379,3.25809653802148,0.46879,1.73725,2.89037175789616,2.63905732961526,4,6,8.338488,12.79014,6,5.55295958492162,11,5.60947179518496,6,5.55295958492162,0,0,1.79175946922805,2.77258872223978,965,5552,C,cont,short,voiced,10.5944323095409,10.9720700947525,28
6.58702646181687,6.42648845745769,2.93,peck,old,V,4.04305126783455,1.15267950993839,1.79175946922805,0.98476,1.57288,2.07944154167984,0.693147180559945,4,9,8.277456,12.47506,10,5.37527840768417,14,5.38449506278909,10,5.37527840768417,0,0,1.6094379124341,1.09861228866811,17,99,C,obst,burst,voiceless,9.09582698518742,10.1809298772577,29
6.78705549374435,6.505036396542,3.78,funk,old,V,2.89037175789616,0.916290731874155,1.38629436111989,0.79733,0.84942,1.09861228866811,1.09861228866811,4,8,7.967843,10.97013,18,4.51085950651685,18,4.66343909411207,17,4.49980967033027,0.693147180559945,0.693147180559945,0.693147180559945,2.83321334405622,13,9,C,obst,frication,voiceless,8.88044645071509,9.36486241141235,20
6.58316022850682,6.53102338969684,5,speed,old,V,7.19443685110033,0.645644846574942,2.83321334405622,0.57565,1.19754,2.30258509299405,2.56494935746154,5,1,9.135473,11.50982,16,6.5191472879404,24,6.76041469108343,16,6.5191472879404,0,0,2.19722457733622,5.2257466737132,1438,298,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,28
6.64127354937736,6.47404500543367,3.47,bound,old,V,6.90875477931522,0.693347000722465,3.46573590279973,1.63187,0.64229,2.77258872223978,2.07944154167984,5,7,9.288848,11.85622,9,7.02464903045364,10,7.02908756414966,9,7.02464903045364,0,0,0.693147180559945,1.79175946922805,14,107,C,obst,burst,voiced,10.6380405571547,11.3803878640854,30
6.54445845873452,6.42745886025097,4.93,fold,old,V,5.18178355029209,0.263263545103635,3.55534806148941,1.72816,1.78159,2.56494935746154,1.6094379124341,4,8,8.489084,12.95779,11,7.36960072052641,15,7.40062057737113,11,7.36960072052641,0,0,1.6094379124341,3.93182563272433,166,685,C,obst,frication,voiceless,9.36683116873562,10.0122971133934,29
6.66629499588203,6.48417711544705,3.1,heave,old,V,4.33073334028633,1.25804002559621,2.99573227355399,0.54954,2.00975,2.63905732961526,1.09861228866811,5,3,9.492197,14.561,5,5.35658627467201,10,5.48893772615669,4,5.35658627467201,0.693147180559945,0,1.94591014905531,3.43398720448515,26,265,C,obst,frication,voiceless,12.0552730113391,12.06026622203,29
6.6028727905436,6.48890093375496,3.33,quake,old,V,2.07944154167984,0.798507696217772,1.79175946922805,1.18537,1.72494,1.38629436111989,0,5,0,8.042667,11.20298,19,7.41336733569524,22,7.4730690880322,19,7.41336733569524,0,0,1.38629436111989,4.63472898822964,4,35,C,obst,burst,voiceless,10.599879463261,11.5009945741023,28
6.68921362268761,6.500688889507,2.93,forge,old,V,4.36944785246702,1.00907246532512,1.6094379124341,1.27139,1.39732,2.30258509299405,0.693147180559945,5,4,9.032115,12.95779,2,2.484906649788,2,2.484906649788,2,2.484906649788,0,0,0,0,38,173,C,obst,frication,voiceless,12.2302578123185,12.4454634918223,29
6.58018133486725,6.45189121329012,4.1,range,old,V,7.50163445788341,1.90321249888504,2.484906649788,0.6244,1.00874,2.83321334405622,2.99573227355399,5,1,9.303079,12.61695,6,6.18826412308259,5,6.18414889093748,5,6.18414889093748,0.693147180559945,1.09861228866811,0,0,1773,471,C,cont,short,voiced,10.4546390477737,11.3542696522542,30
6.65368849501442,6.55322089954252,5.3,speak,old,V,7.7376162828579,0.287071704904384,2.30258509299405,0.52632,2.0683,1.79175946922805,1.94591014905531,5,3,8.895419,11.50982,16,5.66296048013595,32,6.49677499018586,14,5.24702407216049,1.09861228866811,4.59511985013459,2.94443897916644,6.16120732169508,0,6655,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,28
6.82856054501059,6.56286773275958,2.1,flog,old,V,2.83321334405622,-1.01266985886738,0.693147180559945,0,1.57784,1.09861228866811,0,4,6,7.846709,10.59918,13,4.79579054559674,6,1.38629436111989,6,1.38629436111989,2.07944154167984,4.77068462446567,0,0,0,41,C,obst,frication,voiceless,10.425638798632,10.9321422187804,22
6.67661735767552,6.55763026590714,3.17,quack,old,V,2.39789527279837,-2.596610639368,1.79175946922805,0.69986,1.47269,1.6094379124341,0.693147180559945,5,2,8.116515,11.20298,22,7.3304052118444,28,7.33171496972647,22,7.3304052118444,0,0,1.94591014905531,1.09861228866811,15,4,C,obst,burst,voiceless,10.599879463261,11.5009945741023,30
6.57754141781138,6.43422543995984,5.67,find,old,V,9.13486223080023,0.323985014736572,2.39789527279837,0.03097,1.4112,2.94443897916644,2.07944154167984,4,10,8.884861,11.91551,9,7.05617528410041,16,7.06133436691044,8,7.00033446027523,0.693147180559945,4.15888308335967,2.19722457733622,4.24849524204936,13,19525,C,obst,frication,voiceless,10.8963874117802,11.2778990917442,30
6.6328183082387,6.4403083785181,6.57,sleep,old,V,7.68017564043659,-0.0256272289308619,2.89037175789616,1.04753,1.4652,1.94591014905531,3.25809653802148,5,6,8.79416,10.60569,14,6.28785856016178,19,6.38519439899773,14,6.28785856016178,0,0,1.79175946922805,4.02535169073515,1340,2306,C,obst,frication,voiceless,10.0800844211932,10.2216867057979,29
6.67594931708927,6.4350279438148,3.2,sheer,old,V,6.26530121273771,2.21177864503586,1.38629436111989,0,0.115,1.79175946922805,0,5,7,9.638597,12.41582,12,4.57471097850338,36,7.82484569102686,12,4.57471097850338,0,0,3.2188758248682,7.78572089653462,0,7,C,obst,frication,voiceless,8.06996814905984,8.55275336681479,29
6.71792560669786,6.36921581664863,3.27,shear,old,V,2.56494935746154,-0.507743957228582,0.693147180559945,0,1.94419,1.79175946922805,0.693147180559945,5,5,9.609131,12.41582,21,7.43425738213314,36,7.82484569102686,17,7.36770857237437,1.6094379124341,4.70048036579242,2.99573227355399,6.82328612235569,0,71,C,obst,frication,voiceless,8.06996814905984,8.55275336681479,28
6.74580089598035,6.4697153249418,2.9,fret,old,V,3.61091791264422,0.538224597954105,2.19722457733622,1.2719,1.75615,2.63905732961526,0,4,0,8.599641,11.69309,13,7.71690613529839,18,7.75233516330229,13,7.71690613529839,0,0,1.79175946922805,4.40671924726425,4,89,C,obst,frication,voiceless,12.6866359496443,12.775474677307,27
